bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	35	19	And Rachel died and was buried in the way to Ephrath, which is Bethlehem.	35	19	And Rachel died, and was buried in the way to Ephrath, which is Bethlehem.
1	35	20	And Jacob set a pillar upon her grave; that is the pillar of Rachel's grave unto this day.	35	20	And Jacob set a pillar upon her grave: that is the pillar of Rachel's grave unto this day.
1	35	21	And Israel journeyed and spread his tent beyond the tower of Edar.	35	21	And Israel journeyed, and spread his tent beyond the tower of Edar.
1	35	22	And it came to pass, when Israel dwelt in that land, that Reuben went and lay with Bilhah, his father's concubine; and Israel heard it. Now the sons of Jacob were twelve:	35	22	And it came to pass, when Israel dwelt in that land, that Reuben went and lay with Bilhah his father's concubine: and Israel heard it. Now the sons of Jacob were twelve:
1	35	23	The sons of Leah: Reuben, Jacob's firstborn, and Simeon, and Levi, and Judah, and Issachar, and Zebulun;	35	23	The sons of Leah; Reuben, Jacob's firstborn, and Simeon, and Levi, and Judah, and Issachar, and Zebulun:
1	35	24	The sons of Rachel: Joseph and Benjamin;	35	24	The sons of Rachel; Joseph, and Benjamin:
1	35	25	And the sons of Bilhah, Rachel's handmaid: Dan and Naphtali;	35	25	And the sons of Bilhah, Rachel's handmaid; Dan, and Naphtali:
1	35	26	And the sons of Zilpah, Leah's handmaid: Gad and Asher. These are the sons of Jacob, which were born to him in Padan-aram.	35	26	And the sons of Zilpah, Leah's handmaid; Gad, and Asher: these are the sons of Jacob, which were born to him in Padan-aram.
1	35	27	And Jacob came unto Isaac, his father, unto Mamre, unto the city of <b>Arba</b>, which is Hebron, where Abraham and Isaac sojourned.	35	27	And Jacob came unto Isaac his father unto Mamre, unto the city of <b>Arbah</b>, which is Hebron, where Abraham and Isaac sojourned.
1	35	28	And the days of Isaac were a hundred and fourscore years.	35	28	And the days of Isaac were a hundred and fourscore years.
1	35	29	And Isaac gave up the ghost, and died, and was gathered unto his people, being old and full of days; and his sons Esau and Jacob buried him.	35	29	And Isaac gave up the ghost, and died, and was gathered unto his people, being old and full of days: and his sons Esau and Jacob buried him.
1	36	1	Now these are the generations of Esau, who is Edom:	36	1	Now these are the generations of Esau, who is Edom.
1	36	2	Esau took his wives of the daughters of Canaan: Adah, the daughter of Elon, the Hittite, and Aholibamah, the daughter of Anah, the daughter of Zibeon, the Hivite,	36	2	Esau took his wives of the daughters of Canaan; Adah the daughter of Elon the Hittite, and Aholibamah the daughter of Anah the daughter of Zibeon the Hivite;
1	36	3	And Bashemath, Ishmael's daughter, sister of Nebajoth.	36	3	And Bashemath Ishmael's daughter, sister of Nebajoth.
1	36	4	And Adah bare to Esau Eliphaz; and Bashemath bare Reuel;	36	4	And Adah bare to Esau Eliphaz; and Bashemath bare Reuel;
1	36	5	And Aholibamah bare Jeush, and Jaalam, and Korah; these are the sons of Esau, which were born unto him in the land of Canaan.	36	5	And Aholibamah bare Jeush, and Jaalam, and Korah: these are the sons of Esau, which were born unto him in the land of Canaan.
1	36	6	And Esau took his wives, and his sons, and his daughters, and all the persons of his house, and his cattle, and all his beasts, and all his substance, which he had got in the land of Canaan, and went into the country from the face of his brother Jacob.	36	6	And Esau took his wives, and his sons, and his daughters, and all the persons of his house, and his cattle, and all his beasts, and all his substance, which he had got in the land of Canaan; and went into the country from the face of his brother Jacob.
1	36	7	For their riches were more than that they might dwell together; and the land wherein they were strangers could not bear them because of their cattle.	36	7	For their riches were more than that they might dwell together; and the land wherein they were strangers could not bear them because of their cattle.
1	36	8	Thus dwelt Esau in Mount Seir; Esau is Edom.	36	8	Thus dwelt Esau in mount Seir: Esau is Edom.
1	36	9	And these are the generations of Esau, the father of the Edomites, in Mount Seir:	36	9	And these are the generations of Esau the father of the Edomites in mount Seir:
1	36	10	These are the names of Esau's sons: Eliphaz, the son of Adah, the wife of Esau; Reuel, the son of Bashemath, the wife of Esau.	36	10	These are the names of Esau's sons; Eliphaz the son of Adah the wife of Esau, Reuel the son of Bashemath the wife of Esau.
1	36	11	And the sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz.	36	11	And the sons of Eliphaz were Teman, Omar, Zepho, and Gatam, and Kenaz.
1	36	12	And Timna was concubine to Eliphaz, Esau's son; and she bare to Eliphaz Amalek; these were the sons of Adah, Esau's wife.	36	12	And Timna was concubine to Eliphaz Esau's son; and she bare to Eliphaz Amalek: these were the sons of Adah Esau's wife.
1	36	13	And these are the sons of Reuel: Nahath, and Zerah, Shammah, and Mizzah; these were the sons of Bashemath, Esau's wife.	36	13	And these are the sons of Reuel; Nahath, and Zerah, Shammah, and Mizzah: these were the sons of Bashemath Esau's wife.
1	36	14	And these were the sons of Aholibamah, the daughter of Anah, the daughter of Zibeon, Esau's wife: And she bare to Esau Jeush, and Jaalam, and Korah.	36	14	And these were the sons of Aholibamah, the daughter of Anah the daughter of Zibeon, Esau's wife: and she bare to Esau Jeush, and Jaalam, and Korah.
1	36	15	These were dukes of the sons of Esau, the sons of Eliphaz, the firstborn son of Esau: duke Teman, duke Omar, duke Zepho, duke Kenaz,	36	15	These were dukes of the sons of Esau: the sons of Eliphaz the firstborn son of Esau; duke Teman, duke Omar, duke Zepho, duke Kenaz,
1	36	16	Duke Korah, duke Gatam, and duke Amalek; these are the dukes that came of Eliphaz in the land of Edom; these were the sons of Adah.	36	16	Duke Korah, duke Gatam, and duke Amalek: these are the dukes that came of Eliphaz in the land of Edom; these were the sons of Adah.
1	36	17	And these are the sons of Reuel, Esau's son: duke Nahath, duke Zerah, duke Shammah, duke Mizzah; these are the dukes that came of Reuel in the land of Edom; these are the sons of Bashemath, Esau's wife.	36	17	And these are the sons of Reuel Esau's son; duke Nahath, duke Zerah, duke Shammah, duke Mizzah: these are the dukes that came of Reuel in the land of Edom; these are the sons of Bashemath Esau's wife.
1	36	18	And these are the sons of Aholibamah, Esau's wife: duke Jeush, duke Jaalam, duke Korah; these were the dukes that came of Aholibamah, the daughter of Anah, Esau's wife.	36	18	And these are the sons of Aholibamah Esau's wife; duke Jeush, duke Jaalam, duke Korah: these were the dukes that came of Aholibamah the daughter of Anah, Esau's wife.
1	36	19	These are the sons of Esau, who is Edom, and these are their dukes.	36	19	These are the sons of Esau, who is Edom, and these are their dukes.
1	36	20	These are the sons of Seir, the Horite, who inhabited the land: Lotan, and Shobal, and Zibeon, and Anah,	36	20	These are the sons of Seir the Horite, who inhabited the land; Lotan, and Shobal, and Zibeon, and Anah,
1	36	21	And Dishon, and Ezer, and Dishan; these are the dukes of the Horites, the children of Seir in the land of Edom.	36	21	And Dishon, and Ezer, and Dishan: these are the dukes of the Horites, the children of Seir in the land of Edom.
1	36	22	And the children of Lotan were Hori and Hemam; and Lotan's sister was Timna.	36	22	And the children of Lotan were Hori and Hemam; and Lotan's sister was Timna.
1	36	23	And the children of Shobal were these: Alvan, and Manahath, and Ebal, Shepho, and Onam.	36	23	And the children of Shobal were these; Alvan, and Manahath, and Ebal, Shepho, and Onam.
1	36	24	And these are the children of Zibeon: both Ajah and Anah; this was that Anah that found the mules in the wilderness as he fed the asses of Zibeon, his father.	36	24	And these are the children of Zibeon; both Ajah, and Anah: this was that Anah that found the mules in the wilderness, as he fed the asses of Zibeon his father.
1	36	25	And the children of Anah were these: Dishon and Aholibamah, the daughter of Anah.	36	25	And the children of Anah were these; Dishon, and Aholibamah the daughter of Anah.
1	36	26	And these are the children of Dishon: Hemdan, and Eshban, and Ithran, and Cheran.	36	26	And these are the children of Dishon; Hemdan, and Eshban, and Ithran, and Cheran.
1	36	27	The children of Ezer are these: Bilhan, and Zaavan, and Akan.	36	27	The children of Ezer are these; Bilhan, and Zaavan, and Akan.
1	36	28	The children of Dishan are these: Uz and Aran.	36	28	The children of Dishan are these; Uz, and Aran.
1	36	29	These are the dukes that came of the Horites: duke Lotan, duke Shobal, duke Zibeon, duke Anah,	36	29	These are the dukes that came of the Horites; duke Lotan, duke Shobal, duke Zibeon, duke Anah,
1	36	30	Duke Dishon, duke Ezer, duke Dishan; these are the dukes that came of Hori, among their dukes in the land of Seir.	36	30	Duke Dishon, duke Ezer, duke Dishan: these are the dukes that came of Hori, among their dukes in the land of Seir.
1	36	31	And these are the kings that reigned in the land of Edom before there reigned any king over the children of Israel.	36	31	And these are the kings that reigned in the land of Edom, before there reigned any king over the children of Israel.
1	36	32	And Bela, the son of Beor, reigned in Edom; and the name of his city was Dinhabah.	36	32	And Bela the son of Beor reigned in Edom: and the name of his city was Dinhabah.
1	36	33	And Bela died, and Jobab, the son of Zerah of Bozrah, reigned in his stead.	36	33	And Bela died, and Jobab the son of Zerah of Bozrah reigned in his stead.
1	36	34	And Jobab died, and Husham of the land of Temani reigned in his stead.	36	34	And Jobab died, and Husham of the land of Temani reigned in his stead.
1	36	35	And Husham died, and Hadad, the son of Bedad, who smote Midian in the field of Moab, reigned in his stead; and the name of his city was Avith.	36	35	And Husham died, and Hadad the son of Bedad, who smote Midian in the field of Moab, reigned in his stead: and the name of his city was Avith.
1	36	36	And Hadad died, and Samlah of Masrekah reigned in his stead.	36	36	And Hadad died, and Samlah of Masrekah reigned in his stead.
1	36	37	And Samlah died, and Saul of Rehoboth by the river reigned in his stead.	36	37	And Samlah died, and Saul of Rehoboth by the river reigned in his stead.
1	36	38	And Saul died, and Baal-hanan, the son of Achbor, reigned in his stead.	36	38	And Saul died, and Baal-hanan the son of Achbor reigned in his stead.
1	36	39	And Baal-hanan, the son of Achbor, died, and Hadar reigned in his stead; and the name of his city was Pau; and his wife's name was Mehetabel, the daughter of Matred, the daughter of Mezahab.	36	39	And Baal-hanan the son of Achbor died, and Hadar reigned in his stead: and the name of his city was Pau; and his wife's name was Mehetabel, the daughter of Matred, the daughter of Mezahab.
1	36	40	And these are the names of the dukes that came of Esau, according to their families, after their places, by their names: duke Timnah, duke Alvah, duke Jetheth,	36	40	And these are the names of the dukes that came of Esau, according to their families, after their places, by their names; duke Timnah, duke Alvah, duke Jetheth,
1	36	41	Duke Aholibamah, duke Elah, duke Pinon,	36	41	Duke Aholibamah, duke Elah, duke Pinon,
1	36	42	Duke Kenaz, duke Teman, duke Mibzar,	36	42	Duke Kenaz, duke Teman, duke Mibzar,
1	36	43	Duke Magdiel, duke Iram; these be the dukes of Edom, according to their habitations in the land of their possession; he is Esau, the father of the Edomites.	36	43	Duke Magdiel, duke Iram: these be the dukes of Edom, according to their habitations in the land of their possession: he is Esau the father of the Edomites.
1	37	1	And Jacob dwelt in the land wherein his father was a stranger, in the land of Canaan.	37	1	And Jacob dwelt in the land wherein his father was a stranger, in the land of Canaan.
1	37	2	<b>And this is the history of</b> the generations of Jacob. Joseph, being seventeen years old, was feeding the flock with his brethren; and the lad was with the sons of Bilhah and with the sons of Zilpah, his father's wives; and Joseph brought unto his father their evil report.	37	2	<b>These are</b> the generations of Jacob. Joseph, being seventeen years old, was feeding the flock with his brethren; and the lad was with the sons of Bilhah, and with the sons of Zilpah, his father's wives: and Joseph brought unto his father their evil report.
1	37	3	Now Israel loved Joseph more than all his children because he was the son of his old age; and he made him a coat of many colors.	37	3	Now Israel loved Joseph more than all his children, because he was the son of his old age: and he made him a coat of many colors.
1	37	4	And when his brethren saw that their father loved him more than all his brethren, they hated him and could not speak peaceably unto him.	37	4	And when his brethren saw that their father loved him more than all his brethren, they hated him, and could not speak peaceably unto him.
1	37	5	And Joseph dreamed a dream, and he told it his brethren; and they hated him yet the more.	37	5	And Joseph dreamed a dream, and he told it his brethren: and they hated him yet the more.
1	37	6	And he said unto them, Hear, I pray you, this dream which I have dreamed;	37	6	And he said unto them, Hear, I pray you, this dream which I have dreamed:
1	37	7	For behold, we were binding sheaves in the field, and lo, my sheaf arose and also stood upright; and behold, your sheaves stood round about and made obeisance to my sheaf.	37	7	For, behold, we were binding sheaves in the field, and, lo, my sheaf arose, and also stood upright; and, behold, your sheaves stood round about, and made obeisance to my sheaf.
1	37	8	And his brethren said to him, Shalt thou indeed reign over us? Or shalt thou indeed have dominion over us? And they hated him yet the more for his dreams and for his words.	37	8	And his brethren said to him, Shalt thou indeed reign over us? or shalt thou indeed have dominion over us? And they hated him yet the more for his dreams, and for his words.
1	37	9	And he dreamed yet another dream, and told it his brethren, and said, Behold, I have dreamed a dream more; and behold, the sun, and the moon, and the eleven stars made obeisance to me.	37	9	And he dreamed yet another dream, and told it his brethren, and said, Behold, I have dreamed a dream more; and, behold, the sun and the moon and the eleven stars made obeisance to me.
1	37	10	And he told it to his father and to his brethren; and his father rebuked him and said unto him, What is this dream that thou hast dreamed? Shall I, and thy mother, and thy brethren, indeed, come to bow down ourselves to thee to the earth?	37	10	And he told it to his father, and to his brethren: and his father rebuked him, and said unto him, What is this dream that thou hast dreamed? Shall I and thy mother and thy brethren indeed come to bow down ourselves to thee to the earth?
1	37	11	And his brethren envied him; but his father observed the saying.	37	11	And his brethren envied him; but his father observed the saying.
1	37	12	And his brethren went to feed their father's flock in Shechem.	37	12	And his brethren went to feed their father's flock in Shechem.
1	37	13	And Israel said unto Joseph, Do not thy brethren feed the flock in Shechem? Come, and I will send thee unto them. And he said to him, Here am I.	37	13	And Israel said unto Joseph, Do not thy brethren feed the flock in Shechem? come, and I will send thee unto them. And he said to him, Here am I.
1	37	14	And he said to him, Go, I pray thee, see whether it be well with thy brethren and well with the flocks; and bring me word again. So he sent him out of the vale of Hebron, and he came to Shechem.	37	14	And he said to him, Go, I pray thee, see whether it be well with thy brethren, and well with the flocks; and bring me word again. So he sent him out of the vale of Hebron, and he came to Shechem.
1	37	15	And a certain man found him, and behold, he was wandering in the field; and the man asked him, saying, What seekest thou?	37	15	And a certain man found him, and, behold, he was wandering in the field: and the man asked him, saying, What seekest thou?
1	37	16	And he said, I seek my brethren; tell me, I pray thee, where they feed their flocks.	37	16	And he said, I seek my brethren: tell me, I pray thee, where they feed their flocks.
1	37	17	And the man said, They are departed hence; for I heard them say, Let us go to Dothan. And Joseph went after his brethren and found them in Dothan.	37	17	And the man said, They are departed hence; for I heard them say, Let us go to Dothan. And Joseph went after his brethren, and found them in Dothan.
1	37	18	And when they saw him afar off, even before he came near unto them, they conspired against him to slay him.	37	18	And when they saw him afar off, even before he came near unto them, they conspired against him to slay him.
1	37	19	And they said one to another, Behold, this dreamer cometh.	37	19	And they said one to another, Behold, this dreamer cometh.
1	37	20	Come now, therefore, and let us slay him and cast him into some pit. And we will say, Some evil beast hath devoured him. And we shall see what will become of his dreams.	37	20	Come now therefore, and let us slay him, and cast him into some pit, and we will say, Some evil beast hath devoured him: and we shall see what will become of his dreams.
1	37	21	And Reuben heard it; and he delivered him out of their hands and said, Let us not kill him.	37	21	And Reuben heard it, and he delivered him out of their hands; and said, Let us not kill him.
1	37	22	And Reuben said unto them, Shed no blood, but cast him into this pit that is in the wilderness, and lay no hand upon him--that he might rid him out of their hands, to deliver him to his father again.	37	22	And Reuben said unto them, Shed no blood, but cast him into this pit that is in the wilderness, and lay no hand upon him; that he might rid him out of their hands, to deliver him to his father again.
1	37	23	And it came to pass, when Joseph was come unto his brethren, that they stripped Joseph out of his coat, his coat of many colors that was on him;	37	23	And it came to pass, when Joseph was come unto his brethren, that they stript Joseph out of his coat, his coat of many colors that was on him;
1	37	24	And they took him and cast him into a pit; and the pit was empty; there was no water in it.	37	24	And they took him, and cast him into a pit: and the pit was empty, there was no water in it.
1	37	25	And they sat down to eat bread; and they lifted up their eyes and looked; and behold, a company of Ishmaelites came from Gilead, with their camels bearing spicery, and balm, and myrrh, going to carry it down to Egypt.	37	25	And they sat down to eat bread: and they lifted up their eyes and looked, and, behold, a company of Ishmaelites came from Gilead with their camels bearing spicery and balm and myrrh, going to carry it down to Egypt.
1	37	26	And Judah said unto his brethren, What profit is it if we slay our brother and conceal his blood?	37	26	And Judah said unto his brethren, What profit is it if we slay our brother, and conceal his blood?
1	37	27	Come, and let us sell him to the Ishmaelites, and let not our hand be upon him; for he is our brother and our flesh; and his brethren were content.	37	27	Come, and let us sell him to the Ishmaelites, and let not our hand be upon him; for he is our brother and our flesh. And his brethren were content.
1	37	28	Then there passed by Midianites, merchantmen; and they drew and lifted up Joseph out of the pit and sold Joseph to the Ishmaelites for twenty pieces of silver; and they brought Joseph into Egypt.	37	28	Then there passed by Midianites merchantmen; and they drew and lifted up Joseph out of the pit, and sold Joseph to the Ishmaelites for twenty pieces of silver: and they brought Joseph into Egypt.
1	37	29	And Reuben returned unto the pit; and behold, Joseph was not in the pit; and he rent his clothes,	37	29	And Reuben returned unto the pit; and, behold, Joseph was not in the pit; and he rent his clothes.
1	37	30	And he returned unto his brethren, and said, The child is not; and I, whither shall I go?	37	30	And he returned unto his brethren, and said, The child is not; and I, whither shall I go?
1	37	31	And they took Joseph's coat, and killed a kid of the goats, and dipped the coat in the blood;	37	31	And they took Joseph's coat, and killed a kid of the goats, and dipped the coat in the blood;
1	37	32	And they sent the coat of many colors, and they brought it to their father, and said, This have we found; know now whether it be thy son's coat or no.	37	32	And they sent the coat of many colors, and they brought it to their father; and said, This have we found: know now whether it be thy son's coat or no.
1	37	33	And he knew it and said, It is my son's coat; an evil beast hath devoured him; Joseph is without doubt rent in pieces.	37	33	And he knew it, and said, It is my son's coat; an evil beast hath devoured him; Joseph is without doubt rent in pieces.
1	37	34	And Jacob rent his clothes, and put sackcloth upon his loins, and mourned for his son many days.	37	34	And Jacob rent his clothes, and put sackcloth upon his loins, and mourned for his son many days.
1	37	35	And all his sons and all his daughters rose up to comfort him; but he refused to be comforted; and he said, For I will go down into the grave unto my son mourning. Thus his father wept for him.	37	35	And all his sons and all his daughters rose up to comfort him; but he refused to be comforted; and he said, For I will go down into the grave unto my son mourning. Thus his father wept for him.
1	37	36	And the Midianites sold him into Egypt unto Potiphar, an officer of Pharaoh’s and captain of the guard.	37	36	And the Midianites sold him into Egypt unto Potiphar, an officer of Pharaoh's, and captain of the guard.
1	38	1	And it came to pass at that time, that Judah went down from his brethren and turned <b>into</b> a certain Adullamite, whose name was Hirah.	38	1	And it came to pass at that time, that Judah went down from his brethren, and turned <b>in to</b> a certain Adullamite, whose name was Hirah.
1	38	2	And Judah saw there a daughter of a certain Canaanite, whose name was Shuah; and he took her and went in <b>and lay with</b> her.	38	2	And Judah saw there a daughter of a certain Canaanite, whose name was Shuah; and he took her, and went in <b>unto</b> her.
1	38	3	And she conceived and bare a son; and he called his name Er.	38	3	And she conceived, and bare a son; and he called his name Er.
1	38	4	And she conceived again and bare a son; and she called his name Onan.	38	4	And she conceived again, and bare a son; and she called his name Onan.
1	38	5	And she yet again conceived, and bare a son, and called his name Shelah; and he was at Chezib when she bare him.	38	5	And she yet again conceived, and bare a son; and called his name Shelah: and he was at Chezib, when she bare him.
1	38	6	And Judah took a wife for Er, his firstborn, whose name was Tamar.	38	6	And Judah took a wife for Er his firstborn, whose name was Tamar.
1	38	7	And Er, Judah's firstborn, was wicked in the sight of the Lord; and the Lord slew him.	38	7	And Er, Judah's firstborn, was wicked in the sight of the LORD; and the LORD slew him.
1	38	8	And Judah said unto Onan, Go and marry thy brother's wife, and raise up seed unto thy brother.	38	8	And Judah said unto Onan, Go <b>in </b>unto thy brother's wife, and marry<b> her, </b>and raise up seed <b>to</b> thy brother.
1	38	9	And Onan knew that the seed should not be his; and it came to pass, when he <b>married</b> his brother's wife, that he <b>would not lie with her</b>, lest he should <b>raise up</b> seed <b>unto</b> his brother.	38	9	And Onan knew that the seed should not be his; and it came to pass, when he <b>went in unto</b> his brother's wife, that he <b>spilled it on the ground</b>, lest <b>that</b> he should <b>give</b> seed <b>to</b> his brother.
1	38	10	And the thing which he did displeased the Lord; wherefore, he slew him also.	38	10	And the thing which he did displeased the LORD: wherefore he slew him also.
1	38	11	Then said Judah to Tamar, his daughter-in-law, Remain a widow at thy father's house till Shelah, my son, be grown; for he said, Lest peradventure he die also, as his brethren did. And Tamar went and dwelt in her father's house.	38	11	Then said Judah to Tamar his daughter-in-law, Remain a widow at thy father's house, till Shelah my son be grown: for he said, Lest peradventure he die also, as his brethren did. And Tamar went and dwelt in her father's house.
1	38	12	And in process of time, the daughter of Shuah, Judah's wife, died; and Judah was comforted and went up unto his sheepshearers to Timnath, he and his friend, Hirah, the Adullamite.	38	12	And in process of time the daughter of Shuah Judah's wife died; and Judah was comforted, and went up unto his sheepshearers to Timnath, he and his friend Hirah the Adullamite.
1	38	13	And it was told Tamar, saying, Behold, thy father-in-law goeth up to Timnath to shear his sheep.	38	13	And it was told Tamar, saying, Behold thy father-in-law goeth up to Timnath to shear his sheep.
1	38	14	And she put her widow's garments off from her, and covered her with a veil, and wrapped herself, and sat in an open place, which is by the way to Timnath; for she saw that Shelah was grown, and she was not given unto him to wife.	38	14	And she put her widow's garments off from her, and covered her with a veil, and wrapped herself, and sat in an open place, which is by the way to Timnath; for she saw that Shelah was grown, and she was not given unto him to wife.
1	38	15	When Judah saw her, he thought her to be a harlot because she had covered her face.	38	15	When Judah saw her, he thought her to be a harlot; because she had covered her face.
1	38	16	And he turned unto her by the way, and said, Go to, I pray thee; let me come in <b>and lie with</b> thee (for he knew not that she was his daughter-in-law). And she said, What wilt thou give me, that thou mayest come in <b>and lie with</b> me?	38	16	And he turned unto her by the way, and said, Go to, I pray thee, let me come in <b>unto</b> thee; (for he knew not that she was his daughter-in-law.) And she said, What wilt thou give me, that thou mayest come in <b>unto</b> me?
1	38	17	And he said, I will send thee a kid from the flock. And she said, Wilt thou give me a pledge till thou send it?	38	17	And he said, I will send thee a kid from the flock. And she said, Wilt thou give me a pledge, till thou send it?
1	38	18	And he said, What pledge shall I give thee? And she said, Thy signet, and thy bracelets, and thy staff that is in thine hand. And he gave it her and came in <b>and slept with</b> her; and she conceived by him.	38	18	And he said, What pledge shall I give thee? And she said, Thy signet, and thy bracelets, and thy staff that is in thine hand. And he gave it her, and came in <b>unto</b> her, and she conceived by him.
1	38	19	And she arose, and went away, and laid by her veil from her, and put on the garments of her widowhood.	38	19	And she arose, and went away, and laid by her veil from her, and put on the garments of her widowhood.
1	38	20	And Judah sent the kid by the hand of his friend, the Adullamite, to receive his pledge from the woman's hand; but he found her not.	38	20	And Judah sent the kid by the hand of his friend the Adullamite, to receive his pledge from the woman's hand: but he found her not.
1	38	21	Then he asked the men of that place, saying, Where is the harlot that was openly by the wayside? And they said, There was no harlot in this place.	38	21	Then he asked the men of that place, saying, Where is the harlot, that was openly by the wayside? And they said, There was no harlot in this place.
1	38	22	And he returned to Judah, and said, I cannot find her; and also the men of the place said that there was no harlot in this place.	38	22	And he returned to Judah, and said, I cannot find her; and also the men of the place said, that there was no harlot in this place.
1	38	23	And Judah said, Let her take it to her, lest we be shamed; behold, I sent this kid, and thou hast not found her.	38	23	And Judah said, Let her take it to her, lest we be shamed: behold, I sent this kid, and thou hast not found her.
1	38	24	And it came to pass about three months after, that it was told Judah, saying, Tamar, thy daughter-in-law, hath played the harlot; and also, behold, she is with child by whoredom. And Judah said, Bring her forth, and let her be burnt.	38	24	And it came to pass about three months after, that it was told Judah, saying, Tamar thy daughter-in-law hath played the harlot; and also, behold, she is with child by whoredom. And Judah said, Bring her forth, and let her be burnt.
1	38	25	When she was brought forth, she sent to her father-in-law, saying, By the man, whose these are, am I with child; and she said, Discern, I pray thee, whose are these--the signet, and bracelets, and staff.	38	25	When she was brought forth, she sent to her father-in-law, saying, By the man, whose these are, am I with child: and she said, Discern, I pray thee, whose are these, the signet, and bracelets, and staff.
1	38	26	And Judah acknowledged them and said, She hath been more righteous than I because that I gave her not to Shelah, my son. And he knew her again no more.	38	26	And Judah acknowledged them, and said, She hath been more righteous than I; because that I gave her not to Shelah my son. And he knew her again no more.
1	38	27	And it came to pass in the time of her travail, that, behold, twins were in her womb.	38	27	And it came to pass in the time of her travail, that, behold, twins were in her womb.
1	38	28	And it came to pass when she travailed, that the one put out his hand; and the midwife took and bound upon his hand a scarlet thread, saying, This came out first.	38	28	And it came to pass, when she travailed, that the one put out his hand: and the midwife took and bound upon his hand a scarlet thread, saying, This came out first.
1	38	29	And it came to pass, as he drew back his hand, that, behold, his brother came out; and she said, How hast thou broken forth? This breach be upon thee; therefore, his name was called Pharez.	38	29	And it came to pass, as he drew back his hand, that, behold, his brother came out: and she said, How hast thou broken forth? this breach be upon thee: therefore his name was called Pharez.
1	38	30	And afterward came out his brother that had the scarlet thread upon his hand; and his name was called Zarah.	38	30	And afterward came out his brother, that had the scarlet thread upon his hand: and his name was called Zarah.
1	39	1	And Joseph was brought down to Egypt; and Potiphar, an officer of Pharaoh, captain of the guard, an Egyptian, bought him of the hands of the Ishmaelites, which had brought him down thither.	39	1	And Joseph was brought down to Egypt; and Potiphar, an officer of Pharaoh, captain of the guard, an Egyptian, bought him of the hands of the Ishmaelites, which had brought him down thither.
1	39	2	And the Lord was with Joseph, and he was a prosperous man; and he was in the house of his master, the Egyptian.	39	2	And the LORD was with Joseph, and he was a prosperous man; and he was in the house of his master the Egyptian.
1	39	3	And his master saw that the Lord was with him and that the Lord made all that he did to prosper in his hand.	39	3	And his master saw that the LORD was with him, and that the LORD made all that he did to prosper in his hand.
1	39	4	And Joseph found grace in his sight, and he served him; and he made him overseer over his house; and all that he had he put into his hand.	39	4	And Joseph found grace in his sight, and he served him: and he made him overseer over his house, and all that he had he put into his hand.
1	39	5	And it came to pass from the time that he had made him overseer in his house and over all that he had, that the Lord blessed the Egyptian's house for Joseph's sake; and the blessing of the Lord was upon all that he had in the house and in the field.	39	5	And it came to pass from the time that he had made him overseer in his house, and over all that he had, that the LORD blessed the Egyptian's house for Joseph's sake; and the blessing of the LORD was upon all that he had in the house, and in the field.
1	39	6	And he left all that he had in Joseph's hand; and he knew not aught he had, save the bread which he did eat. And Joseph was a goodly person and well favored.	39	6	And he left all that he had in Joseph's hand; and he knew not aught he had, save the bread which he did eat. And Joseph was a goodly person, and well favored.
1	39	7	And it came to pass after these things, that his master's wife cast her eyes upon Joseph; and she said, Lie with me.	39	7	And it came to pass after these things, that his master's wife cast her eyes upon Joseph; and she said, Lie with me.
1	39	8	But he refused and said unto his master's wife, Behold, my master <b>knoweth</b> not what is with me in the house, and he hath committed all that he hath to my hand;	39	8	But he refused, and said unto his master's wife, Behold, my master <b>wotteth</b> not what is with me in the house, and he hath committed all that he hath to my hand;
1	39	9	There is none greater in this house than I; neither hath he kept back <b>anything</b> from me but thee, because thou art his wife; how then can I do this great wickedness and sin against God?	39	9	There is none greater in this house than I; neither hath he kept back <b>any thing</b> from me but thee, because thou art his wife: how then can I do this great wickedness, and sin against God?
1	39	10	And it came to pass, as she spake to Joseph day by day, that he hearkened not unto her, to lie by her or to be with her.	39	10	And it came to pass, as she spake to Joseph day by day, that he hearkened not unto her, to lie by her, or to be with her.
1	39	11	And it came to pass about this time, that Joseph went into the house to do his business; and there was none of the men of the house there within.	39	11	And it came to pass about this time, that Joseph went into the house to do his business; and there was none of the men of the house there within.
1	39	12	And she caught him by his garment, saying, Lie with me; and he left his garment in her hand, and fled, and got him out.	39	12	And she caught him by his garment, saying, Lie with me: and he left his garment in her hand, and fled, and got him out.
1	39	13	And it came to pass, when she saw that he had left his garment in her hand and was fled forth,	39	13	And it came to pass, when she saw that he had left his garment in her hand, and was fled forth,
1	39	14	That she called unto the men of her house and spake unto them, saying, See, he hath brought in a Hebrew unto us to mock us; he came in unto me to lie with me, and I cried with a loud voice;	39	14	That she called unto the men of her house, and spake unto them, saying, See, he hath brought in a Hebrew unto us to mock us; he came in unto me to lie with me, and I cried with a loud voice:
1	39	15	And it came to pass, when he heard that I lifted up my voice and cried, that he left his garment with me, and fled, and got him out.	39	15	And it came to pass, when he heard that I lifted up my voice and cried, that he left his garment with me, and fled, and got him out.
1	39	16	And she laid up his garment by her until his lord came home.	39	16	And she laid up his garment by her, until his lord came home.
